start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Fri Mar 31 08:01:27 UTC 2023,Fri Mar 31 08:16:27 UTC 2023,"4","8","15","30","2.7670605020256085","1.3835302510128042","3.9165277360007167","1.9837989500025288","0.539747859397903","0","0","0"
Fri Mar 31 08:16:27 UTC 2023,Fri Mar 31 08:31:28 UTC 2023,"4","8","15","30","2.7042183794321804","1.3521091897160902","4.07060352806778","2.0986605215352028","0.5762967685004696","0","0","0"
Fri Mar 31 08:31:28 UTC 2023,Fri Mar 31 08:46:28 UTC 2023,"4","8","15","30","2.775424039262192","1.387712019631096","3.6083636179023113","1.9034147132692547","0.7368906035010393","0","0","0"
Fri Mar 31 08:46:28 UTC 2023,Fri Mar 31 09:01:29 UTC 2023,"4","8","15","30","2.739153600636637","1.3695768003183184","4.03301508873313","2.0926597291332047","0.643822186269487","0","0","0"
Fri Mar 31 09:01:29 UTC 2023,Fri Mar 31 09:16:29 UTC 2023,"4","8","15","30","16.485405495126678","8.242702747563339","41.09359317156486","22.164345780100362","0.7477413101975495","1.8012456006758537","0.9006228003379269","1.1482018784850525"
Fri Mar 31 09:16:29 UTC 2023,Fri Mar 31 09:31:30 UTC 2023,"4","8","15","30","28.125926299192294","14.062963149596147","36.86808688823754","19.312390406872147","5.465670045162551","3.428540373887367","1.7142701869436836","2.085265154018396"
Fri Mar 31 09:31:30 UTC 2023,Fri Mar 31 09:46:30 UTC 2023,"4","8","15","30","28.381031112987678","14.190515556493839","38.691900360673515","20.25140377036684","6.120328608034955","3.917363199900004","1.958681599950002","2.3060242029080396"
Fri Mar 31 09:46:30 UTC 2023,Fri Mar 31 10:01:31 UTC 2023,"4","8","15","30","28.174860693834482","14.087430346917241","43.751872015166256","22.864459211033925","5.186387349998889","4.051785882054019","2.0258929410270095","2.5354881895137864"
Fri Mar 31 10:01:31 UTC 2023,Fri Mar 31 10:16:31 UTC 2023,"4","8","15","30","28.461491488417764","14.230745744208882","42.89554830496199","21.898912792435535","6.773483703332022","4.235830381793109","2.1179151908965546","2.675031596841391"
Fri Mar 31 10:16:32 UTC 2023,Fri Mar 31 10:31:32 UTC 2023,"4","8","15","30","28.087844671114453","14.043922335557227","35.794726632605304","18.69230228990006","6.234119269701963","4.370123958918393","2.1850619794591966","2.713172369278167"
Fri Mar 31 10:31:32 UTC 2023,Fri Mar 31 10:46:33 UTC 2023,"4","8","15","30","28.074060639004323","14.037030319502161","39.13430313336042","20.316009898662255","7.382916303266151","4.485900010240208","2.242950005120104","2.795168934556309"
Fri Mar 31 10:46:33 UTC 2023,Fri Mar 31 11:01:33 UTC 2023,"4","8","15","30","28.572291694602466","14.286145847301233","43.45378100072655","22.104855988027218","5.627025041628318","4.4924693603931","2.24623468019655","2.807194878074713"
Fri Mar 31 11:01:33 UTC 2023,Fri Mar 31 11:16:34 UTC 2023,"4","8","15","30","32.01855943257569","16.009279716287846","55.608528635197295","29.02781668903365","6.874891849866677","1.9761928868145209","0.49414850301348656","1.2036185715875232"
Fri Mar 31 11:16:34 UTC 2023,Fri Mar 31 11:31:34 UTC 2023,"4","8","15","30","24.32471945460445","12.162359727302224","34.30662417149997","17.542181260933344","6.199061900999975","0.000006330286206896736","0.000003165143103448368","0.000005191545977011541"
Fri Mar 31 11:31:34 UTC 2023,Fri Mar 31 11:46:35 UTC 2023,"4","8","15","30","24.058593322568882","12.029296661284441","32.6158125488666","16.677824148866662","6.899389690066649","0.00003427511494252863","0.000017137557471264316","0.000029540587356321876"
Fri Mar 31 11:46:35 UTC 2023,Fri Mar 31 12:01:35 UTC 2023,"4","8","15","30","24.52993624309111","12.264968121545555","35.87367846976667","18.21359414836673","6.05708792359995","0.000025198377011494277","0.000012599188505747139","0.000015436118390804402"
Fri Mar 31 12:01:35 UTC 2023,Fri Mar 31 12:16:36 UTC 2023,"4","8","15","30","24.46110059733111","12.230550298665555","36.07415756263363","18.72822009736677","6.695403010933175","0.000020990414942528654","0.000010495207471264327","0.000012069626436781623"
Fri Mar 31 12:16:36 UTC 2023,Fri Mar 31 12:31:36 UTC 2023,"4","8","15","30","24.45371746244889","12.226858731224445","35.041882657566504","18.762650529299815","4.8519171848335345","0.000011041720689655348","0.000005520860344827674","0.000008677068965517435"
Fri Mar 31 12:31:36 UTC 2023,Fri Mar 31 12:46:37 UTC 2023,"4","8","15","30","24.29196032773666","12.14598016386833","34.470457767666815","17.74028564500016","5.432061037833046","0.00001676415517241389","0.000008382077586206945","0.000013174933333333315"
Fri Mar 31 12:46:37 UTC 2023,Fri Mar 31 13:01:37 UTC 2023,"4","8","15","30","24.43549397040779","12.217746985203895","34.99203441636685","19.113235008600167","6.487229622533293","0.000021919349425287304","0.000010959674712643652","0.000013874059770114967"
Fri Mar 31 13:01:37 UTC 2023,Fri Mar 31 13:16:38 UTC 2023,"4","8","15","30","17.39033906390777","8.695169531953885","31.20510837740003","15.81857975256668","3.539314381200044","0.000005774077011493886","0.000002887038505746943","0.000003493039080459565"
Fri Mar 31 13:16:38 UTC 2023,Fri Mar 31 13:31:38 UTC 2023,"4","8","15","30","10.444185448417766","5.222092724208883","15.780683217500336","7.943608533600249","2.3509532362998775","0","0","0"
Fri Mar 31 13:31:38 UTC 2023,Fri Mar 31 13:46:39 UTC 2023,"4","8","15","30","10.657043431791115","5.328521715895557","15.628736674066749","7.879655959766629","2.812606866233303","0","0","0"
Fri Mar 31 13:46:39 UTC 2023,Fri Mar 31 14:01:39 UTC 2023,"4","8","15","30","10.507359445999999","5.253679722999999","15.455445504033317","7.759434194099837","2.416592913599743","0","0","0"
Fri Mar 31 14:01:39 UTC 2023,Fri Mar 31 14:16:40 UTC 2023,"4","8","15","30","10.564931747202225","5.2824658736011125","15.273045133199776","8.306110809933065","2.694147187633401","0","0","0"
Fri Mar 31 14:16:40 UTC 2023,Fri Mar 31 14:31:40 UTC 2023,"4","8","15","30","10.51613861165556","5.25806930582778","14.991592401967015","7.7046302350669675","2.5741386611000054","0","0","0"
Fri Mar 31 14:31:40 UTC 2023,Fri Mar 31 14:46:41 UTC 2023,"4","8","15","30","10.76967566950777","5.384837834753885","14.276346990966704","7.331858476333339","2.4345799309332508","0","0","0"
Fri Mar 31 14:46:41 UTC 2023,Fri Mar 31 15:01:41 UTC 2023,"4","8","15","30","10.432607549332218","5.216303774666109","15.53597051489972","7.867932653033252","2.5340833783334045","0","0","0"
Fri Mar 31 15:01:41 UTC 2023,Fri Mar 31 15:16:42 UTC 2023,"4","8","15","30","7.595834597458889","3.7979172987294443","14.527076144233675","7.768258525033404","1.0878764058662151","0","0","0"
Fri Mar 31 15:16:42 UTC 2023,Fri Mar 31 15:31:42 UTC 2023,"4","8","15","30","5.03744482115666","2.51872241057833","7.215106055533397","3.623972725799831","1.218386818766885","0","0","0"
Fri Mar 31 15:31:42 UTC 2023,Fri Mar 31 15:46:43 UTC 2023,"4","8","15","30","5.113917302375549","2.5569586511877747","7.069074855099219","3.6475510520331835","1.1729204281660108","0","0","0"
Fri Mar 31 15:46:43 UTC 2023,Fri Mar 31 16:01:43 UTC 2023,"4","8","15","30","5.098560345454462","2.549280172727231","6.725947835067442","3.555798259233901","1.3446411619666228","0","0","0"
Fri Mar 31 16:01:43 UTC 2023,Fri Mar 31 16:16:44 UTC 2023,"4","8","15","30","5.126648920454414","2.563324460227207","7.617614166033066","4.0118205166004675","1.3163233967333023","0","0","0"
Fri Mar 31 16:16:44 UTC 2023,Fri Mar 31 16:31:44 UTC 2023,"4","8","15","30","5.13669352597004","2.56834676298502","6.629989046833361","3.342682987866768","1.1328017512666217","0","0","0"
Fri Mar 31 16:31:44 UTC 2023,Fri Mar 31 16:46:45 UTC 2023,"4","8","15","30","5.189188487255533","2.5945942436277667","6.8682240826339696","3.6363730698338865","1.269959603366442","0","0","0"
Fri Mar 31 16:46:45 UTC 2023,Fri Mar 31 17:01:45 UTC 2023,"4","8","15","30","5.097410048164473","2.5487050240822366","7.596184055699268","3.983019940899491","1.302144141299262","0","0","0"
Fri Mar 31 17:01:45 UTC 2023,Fri Mar 31 17:16:46 UTC 2023,"4","8","15","30","16.116063865609984","8.058031932804992","36.904318273300305","19.500686916733198","2.1401549104329507","9.860904668656287","4.930061183721917","5.032801534713546"
Fri Mar 31 17:16:46 UTC 2023,Fri Mar 31 17:31:46 UTC 2023,"4","8","15","30","27.226941126051116","13.613470563025558","38.95003599676711","19.706608041233267","6.822333992633503","19.436198703687356","9.718099351843678","9.987600759688505"
Fri Mar 31 17:31:46 UTC 2023,Fri Mar 31 17:46:47 UTC 2023,"4","8","15","30","27.122246953618884","13.561123476809442","39.1972998661998","20.641064977433416","5.995187372499883","19.354986271779318","9.677493135889659","9.719712281321844"
Fri Mar 31 17:46:47 UTC 2023,Fri Mar 31 18:01:47 UTC 2023,"4","8","15","30","27.12456446770556","13.56228223385278","38.85432323640077","20.553750241467302","6.084285569700296","18.938365545799996","9.469182772899998","9.57394904603793"
Fri Mar 31 18:01:47 UTC 2023,Fri Mar 31 18:16:48 UTC 2023,"4","8","15","30","27.139771875377757","13.569885937688879","39.724620099399665","20.052669436567037","5.759737037366722","18.95119292736092","9.47559646368046","9.500156291116093"
Fri Mar 31 18:16:48 UTC 2023,Fri Mar 31 18:31:48 UTC 2023,"4","8","15","30","27.11641878151225","13.558209390756126","39.133613439366066","20.86316490190026","7.215789660899706","19.429767320908034","9.714883660454017","9.939438147198844"
Fri Mar 31 18:31:48 UTC 2023,Fri Mar 31 18:46:49 UTC 2023,"4","8","15","30","27.100160082213307","13.550080041106654","39.87678175736704","20.00671504343336","6.492722578066362","19.191314339282755","9.595657169641377","9.654374658349425"
Fri Mar 31 18:46:49 UTC 2023,Fri Mar 31 19:01:49 UTC 2023,"4","8","15","30","26.775398901150005","13.387699450575003","41.381572377299506","21.112903869599297","6.101796846966803","19.301338522339076","9.650669261169538","9.711941286399998"
Fri Mar 31 19:01:49 UTC 2023,Fri Mar 31 19:16:50 UTC 2023,"4","8","15","30","19.18833750147444","9.59416875073722","38.021125788633555","21.097229365266198","3.846522984233646","9.428163100425278","4.714081550212639","4.975224155690802"
Fri Mar 31 19:16:50 UTC 2023,Fri Mar 31 19:31:50 UTC 2023,"4","8","15","30","10.013167758075548","5.006583879037774","13.796821641199251","7.165617710299557","2.081993028667057","0","0","0"
Fri Mar 31 19:31:50 UTC 2023,Fri Mar 31 19:46:51 UTC 2023,"4","8","15","30","10.014425751228895","5.007212875614448","15.913994946632496","8.006825820633093","1.7299928835331229","0","0","0"
Fri Mar 31 19:46:51 UTC 2023,Fri Mar 31 20:01:51 UTC 2023,"4","8","15","30","9.93507891060225","4.967539455301125","13.605349109333474","7.235689853433481","2.274422956833344","0","0","0"
Fri Mar 31 20:01:51 UTC 2023,Fri Mar 31 20:16:52 UTC 2023,"4","8","15","30","9.992177292361092","4.996088646180546","13.680676583301587","7.046753168335029","2.867510402099773","0","0","0"
Fri Mar 31 20:16:52 UTC 2023,Fri Mar 31 20:31:52 UTC 2023,"4","8","15","30","9.881273108658885","4.940636554329442","15.019306754266532","7.90259475116618","2.1610183895992425","0","0","0"
Fri Mar 31 20:31:52 UTC 2023,Fri Mar 31 20:46:53 UTC 2023,"4","8","15","30","9.94557156571782","4.97278578285891","14.309596947733855","7.162697865099957","2.944755647298492","0","0","0"
Fri Mar 31 20:46:53 UTC 2023,Fri Mar 31 21:01:53 UTC 2023,"4","8","15","30","10.049780389578858","5.024890194789429","14.630964971065987","7.539117132032213","2.5018331475672313","0","0","0"
Fri Mar 31 21:01:53 UTC 2023,Fri Mar 31 21:16:54 UTC 2023,"4","8","15","30","6.831954668305568","3.415977334152784","13.32852702763242","7.150470813398715","0.8644146343343891","0","0","0"
Fri Mar 31 21:16:54 UTC 2023,Fri Mar 31 21:31:54 UTC 2023,"4","8","15","30","2.6709288487177885","1.3354644243588942","3.8200648726992465","1.9387568530995243","0.648430253433374","0","0","0"
Fri Mar 31 21:31:54 UTC 2023,Fri Mar 31 21:46:55 UTC 2023,"4","8","15","30","2.7411012410043947","1.3705506205021973","3.884977777765986","2.095718555067045","0.7000532420662542","0","0","0"
Fri Mar 31 21:46:55 UTC 2023,Fri Mar 31 22:01:55 UTC 2023,"4","8","15","30","2.8738198982344736","1.4369099491172368","4.075060352333821","2.1746351704680515","0.8367692846339196","0","0","0"
Fri Mar 31 22:01:55 UTC 2023,Fri Mar 31 22:16:56 UTC 2023,"4","8","15","30","3.0487063224843904","1.5243531612421952","4.251085583799673","2.1630913879334304","0.600816575967474","0","0","0"
Fri Mar 31 22:16:56 UTC 2023,Fri Mar 31 22:31:56 UTC 2023,"4","8","15","30","2.918040692248938","1.459020346124469","4.31951708283353","2.1989525962329934","0.7326676067333513","0","0","0"
Fri Mar 31 22:31:56 UTC 2023,Fri Mar 31 22:46:57 UTC 2023,"4","8","15","30","2.6966986584955723","1.3483493292477862","3.8638844247674564","2.087723773801311","0.689183183532441","0","0","0"
Fri Mar 31 22:46:57 UTC 2023,Fri Mar 31 23:01:57 UTC 2023,"4","8","15","30","2.8420705377421758","1.4210352688710879","3.8767601548985113","1.9985927741664151","0.7527107885340228","0","0","0"
Fri Mar 31 23:01:57 UTC 2023,Fri Mar 31 23:16:58 UTC 2023,"4","8","15","30","3.7159698302556197","1.8579849151278098","7.007191105400367","3.7574665511997107","0.6814772650327844","0","0","0"
Fri Mar 31 23:16:58 UTC 2023,Fri Mar 31 23:31:58 UTC 2023,"4","8","15","30","5.040724519815477","2.5203622599077384","6.26750509646566","3.1645568676661546","1.5330893912333219","0","0","0"
Fri Mar 31 23:31:58 UTC 2023,Fri Mar 31 23:46:59 UTC 2023,"4","8","15","30","4.999036703070031","2.4995183515350154","7.110158381968116","3.5735875062004197","1.1000683544999144","0","0","0"
Fri Mar 31 23:46:59 UTC 2023,Sat Apr  1 00:01:59 UTC 2023,"4","8","15","30","4.925152275677796","2.462576137838898","6.499969733333758","3.2900356203666887","1.237706357834395","0","0","0"
Sat Apr  1 00:01:59 UTC 2023,Sat Apr  1 00:17:00 UTC 2023,"4","8","15","30","4.885591770644403","2.4427958853222016","7.290536474933226","3.835432968500148","0.9705589950666763","0","0","0"
Sat Apr  1 00:17:00 UTC 2023,Sat Apr  1 00:32:00 UTC 2023,"4","8","15","30","4.907892289741172","2.453946144870586","6.371370643534465","3.3968855956666326","1.2567269195317445","0","0","0"
Sat Apr  1 00:32:00 UTC 2023,Sat Apr  1 00:47:01 UTC 2023,"4","8","15","30","4.9130847986266275","2.4565423993133138","6.232095142368538","3.314484747701014","1.4015269278994917","0","0","0"
Sat Apr  1 00:47:01 UTC 2023,Sat Apr  1 01:02:01 UTC 2023,"4","8","15","30","4.844501323307826","2.422250661653913","6.747543322768372","3.3962861757007583","1.082203642267268","0","0","0"
Sat Apr  1 01:02:01 UTC 2023,Sat Apr  1 01:17:02 UTC 2023,"4","8","15","30","12.888146078487754","6.444073039243877","33.8697245622985","17.572669421499207","1.180926596200637","0","0","0"
Sat Apr  1 01:17:02 UTC 2023,Sat Apr  1 01:32:02 UTC 2023,"4","8","15","30","23.595505551482205","11.797752775741102","30.579554961064908","16.651576311232443","4.9263647535660615","0","0","0"
Sat Apr  1 01:32:02 UTC 2023,Sat Apr  1 01:47:03 UTC 2023,"4","8","15","30","24.124475791843338","12.062237895921669","36.109077277967785","18.074392619833816","5.55062222336613","0","0","0"
Sat Apr  1 01:47:03 UTC 2023,Sat Apr  1 02:02:03 UTC 2023,"4","8","15","30","24.45458472283221","12.227292361416104","35.18216212449867","19.02098760289955","6.704934511966227","0.00002595807816070537","0.000012979039080352685","0.00002595807816070537"
Sat Apr  1 02:02:03 UTC 2023,Sat Apr  1 02:17:04 UTC 2023,"4","8","15","30","24.25292450498337","12.126462252491685","37.52408266499988","18.824241824867205","6.498040110066843","0.00002543307586918296","0.00001271653793459148","0.00002543307586918296"
Sat Apr  1 02:17:04 UTC 2023,Sat Apr  1 02:32:04 UTC 2023,"4","8","15","30","24.405520698904425","12.202760349452213","36.413059382398686","18.772937524466155","5.304510830866638","0.00003694571148545278","0.00001847285574272639","0.00003694571148545278"
Sat Apr  1 02:32:05 UTC 2023,Sat Apr  1 02:47:05 UTC 2023,"4","8","15","30","25.42953769190224","12.71476884595112","36.32368249543167","19.097767685800015","6.753775037033483","0","0","0"
Sat Apr  1 02:47:05 UTC 2023,Sat Apr  1 03:02:05 UTC 2023,"4","8","15","30","25.449667481144424","12.724833740572212","34.84815485296616","17.98117294923286","6.174358315800783","0.000028555590813931334","0.000014277795406965667","0.000028555590813931334"
Sat Apr  1 03:02:06 UTC 2023,Sat Apr  1 03:17:06 UTC 2023,"4","8","15","30","16.308038773192223","8.154019386596111","38.530304620034684","19.897903634101386","1.4889148351658756","0.000007392428735078409","0.0000036962143675392047","0.000007392428735078409"
Sat Apr  1 03:17:06 UTC 2023,Sat Apr  1 03:32:06 UTC 2023,"4","8","15","30","4.2624853789622055","2.1312426894811027","5.737327630699534","3.0562368380332674","1.4101274792007947","0","0","0"
Sat Apr  1 03:32:07 UTC 2023,Sat Apr  1 03:47:07 UTC 2023,"4","8","15","30","4.17446734331781","2.087233671658905","6.143306915500823","3.350328062433982","1.2326821015332825","0","0","0"
Sat Apr  1 03:47:07 UTC 2023,Sat Apr  1 04:02:08 UTC 2023,"4","8","15","30","4.183687084266632","2.091843542133316","5.99984814163181","3.0196728321995274","1.101718334533507","0","0","0"
Sat Apr  1 04:02:08 UTC 2023,Sat Apr  1 04:17:08 UTC 2023,"4","8","15","30","4.231273952160005","2.1156369760800025","5.995383059233427","3.088784779200796","1.2043574604011762","0","0","0"
Sat Apr  1 04:17:08 UTC 2023,Sat Apr  1 04:32:09 UTC 2023,"4","8","15","30","4.184778970908891","2.0923894854544454","5.5917286850318","3.0918780505327352","1.063721487368457","0","0","0"
Sat Apr  1 04:32:09 UTC 2023,Sat Apr  1 04:47:09 UTC 2023,"4","8","15","30","4.245325578217808","2.122662789108904","5.970107059167155","3.317171764067219","1.2262543000998751","0","0","0"
Sat Apr  1 04:47:09 UTC 2023,Sat Apr  1 05:02:10 UTC 2023,"4","8","15","30","4.161093426257786","2.080546713128893","6.406281662701319","3.381256793134768","0.9395025840999248","0","0","0"
Sat Apr  1 05:02:10 UTC 2023,Sat Apr  1 05:17:10 UTC 2023,"4","8","15","30","8.979581592611115","4.489790796305558","19.487843409834507","10.375176477667022","0.9564972296997439","0.019442990648271867","0.009721495324135934","0.010091060327584106"
Sat Apr  1 05:17:10 UTC 2023,Sat Apr  1 05:32:11 UTC 2023,"4","8","15","30","15.263406384745613","7.6317031923728065","20.623765012666507","10.458103022165597","3.118147623267335","0.041334141162073575","0.020667070581036787","0.02156033004943854"
Sat Apr  1 05:32:11 UTC 2023,Sat Apr  1 05:47:11 UTC 2023,"4","8","15","30","15.28788972655337","7.643944863276685","21.141763462432813","11.299279279032877","3.017625934399742","0.0304109344356419","0.01520546721782095","0.01983023520690207"
